days_worked;order_day_number;store_firstly_created;max_order_day_number;order_count_per_store;orders_sum_per_store;medal;store_id;potential
27;45;17.06.2021 18:38;91;1;1115;NO MEDAL;29482992681;0
27;48;17.06.2021 18:38;91;1;500;NO MEDAL;29482992681;0
27;53;17.06.2021 18:38;91;2;940;NO MEDAL;29482992681;0
27;60;17.06.2021 18:38;91;1;1540;NO MEDAL;29482992681;0
27;61;17.06.2021 18:38;91;1;970;NO MEDAL;29482992681;0
27;62;17.06.2021 18:38;91;1;1245;NO MEDAL;29482992681;0
27;67;17.06.2021 18:38;91;1;350;NO MEDAL;29482992681;0
27;69;17.06.2021 18:38;91;1;1560;NO MEDAL;29482992681;0
27;73;17.06.2021 18:38;91;1;1450;NO MEDAL;29482992681;0
27;76;17.06.2021 18:38;91;1;350;NO MEDAL;29482992681;0
27;84;17.06.2021 18:38;91;1;1800;NO MEDAL;29482992681;0
27;88;17.06.2021 18:38;91;1;1310;NO MEDAL;29482992681;0
27;91;17.06.2021 18:38;91;1;3600;NO MEDAL;29482992681;0
6;0;12.07.2021 6:40;50;1;1249;BRONSE;1,23E+11;2.471287498
6;1;12.07.2021 6:40;50;2;1892;BRONSE;1,23E+11;2.471287498
6;3;12.07.2021 6:40;50;1;1748;BRONSE;1,23E+11;2.471287498
6;25;12.07.2021 6:40;50;1;728;BRONSE;1,23E+11;2.471287498
6;28;12.07.2021 6:40;50;1;1619;BRONSE;1,23E+11;2.471287498
6;50;12.07.2021 6:40;50;1;1615;BRONSE;1,23E+11;2.471287498
24;0;19.08.2021 10:11;45;1;1168;SILVER;1274845484;6.909781451
24;1;19.08.2021 10:11;45;1;1199;SILVER;1274845484;6.909781451
24;2;19.08.2021 10:11;45;2;1630;SILVER;1274845484;6.909781451
24;5;19.08.2021 10:11;45;1;1408;SILVER;1274845484;6.909781451
24;6;19.08.2021 10:11;45;1;893;SILVER;1274845484;6.909781451
24;7;19.08.2021 10:11;45;2;2198;SILVER;1274845484;6.909781451
24;8;19.08.2021 10:11;45;1;899;SILVER;1274845484;6.909781451
24;9;19.08.2021 10:11;45;1;298;SILVER;1274845484;6.909781451
24;11;19.08.2021 10:11;45;2;1681;SILVER;1274845484;6.909781451
24;13;19.08.2021 10:11;45;1;625;SILVER;1274845484;6.909781451
24;15;19.08.2021 10:11;45;1;1163;SILVER;1274845484;6.909781451
24;16;19.08.2021 10:11;45;1;654;SILVER;1274845484;6.909781451
24;18;19.08.2021 10:11;45;1;1224;SILVER;1274845484;6.909781451
24;19;19.08.2021 10:11;45;2;1331;SILVER;1274845484;6.909781451
24;21;19.08.2021 10:11;45;2;1825;SILVER;1274845484;6.909781451
24;22;19.08.2021 10:11;45;1;1399;SILVER;1274845484;6.909781451
24;23;19.08.2021 10:11;45;1;899;SILVER;1274845484;6.909781451
24;25;19.08.2021 10:11;45;1;1099;SILVER;1274845484;6.909781451
24;29;19.08.2021 10:11;45;3;2904;SILVER;1274845484;6.909781451
24;31;19.08.2021 10:11;45;1;1468;SILVER;1274845484;6.909781451
24;32;19.08.2021 10:11;45;1;1298;SILVER;1274845484;6.909781451
24;35;19.08.2021 10:11;45;1;799;SILVER;1274845484;6.909781451
24;36;19.08.2021 10:11;45;1;2799;SILVER;1274845484;6.909781451
24;45;19.08.2021 10:11;45;1;1016;SILVER;1274845484;6.909781451
9;0;25.08.2021 12:09;27;1;710;SILVER;1155612914;52.33031334
9;2;25.08.2021 12:09;27;1;300;SILVER;1155612914;52.33031334
9;19;25.08.2021 12:09;27;1;1550;SILVER;1155612914;52.33031334
9;20;25.08.2021 12:09;27;1;1550;SILVER;1155612914;52.33031334
9;22;25.08.2021 12:09;27;2;1360;SILVER;1155612914;52.33031334
9;23;25.08.2021 12:09;27;1;635;SILVER;1155612914;52.33031334
9;25;25.08.2021 12:09;27;1;890;SILVER;1155612914;52.33031334
9;26;25.08.2021 12:09;27;1;705;SILVER;1155612914;52.33031334
9;27;25.08.2021 12:09;27;1;1060;SILVER;1155612914;52.33031334
2;0;14.09.2021 14:13;5;1;868;GOLD;1,08E+11;56.84706345
2;5;14.09.2021 14:13;5;1;679;GOLD;1,08E+11;56.84706345
19;0;15.09.2021 14:44;20;6;6105;GOLD;1,11E+11;66.06348967
19;1;15.09.2021 14:44;20;3;3846;GOLD;1,11E+11;66.06348967
19;2;15.09.2021 14:44;20;11;9822;GOLD;1,11E+11;66.06348967
19;3;15.09.2021 14:44;20;4;3799;GOLD;1,11E+11;66.06348967
19;4;15.09.2021 14:44;20;1;957;GOLD;1,11E+11;66.06348967
19;5;15.09.2021 14:44;20;2;1183;GOLD;1,11E+11;66.06348967
19;6;15.09.2021 14:44;20;4;4040;GOLD;1,11E+11;66.06348967
19;7;15.09.2021 14:44;20;2;2602;GOLD;1,11E+11;66.06348967
19;8;15.09.2021 14:44;20;3;2515;GOLD;1,11E+11;66.06348967
19;9;15.09.2021 14:44;20;4;3021;GOLD;1,11E+11;66.06348967
19;10;15.09.2021 14:44;20;5;4071;GOLD;1,11E+11;66.06348967
19;11;15.09.2021 14:44;20;1;566;GOLD;1,11E+11;66.06348967
19;12;15.09.2021 14:44;20;4;3823;GOLD;1,11E+11;66.06348967
19;15;15.09.2021 14:44;20;3;2197;GOLD;1,11E+11;66.06348967
19;16;15.09.2021 14:44;20;2;3620;GOLD;1,11E+11;66.06348967
19;17;15.09.2021 14:44;20;6;5511;GOLD;1,11E+11;66.06348967
19;18;15.09.2021 14:44;20;2;2017;GOLD;1,11E+11;66.06348967
19;19;15.09.2021 14:44;20;2;2066;GOLD;1,11E+11;66.06348967
19;20;15.09.2021 14:44;20;2;2446;GOLD;1,11E+11;66.06348967
5;0;26.09.2021 9:53;7;1;620;GOLD;71598922171;70.48097028
5;3;26.09.2021 9:53;7;2;1530;GOLD;71598922171;70.48097028
5;5;26.09.2021 9:53;7;1;1050;GOLD;71598922171;70.48097028
5;6;26.09.2021 9:53;7;2;1650;GOLD;71598922171;70.48097028
5;7;26.09.2021 9:53;7;1;670;GOLD;71598922171;70.48097028
16;0;12.05.2020 5:20;85;1;585;GOLD;1253221071;20.7588837
16;5;12.05.2020 5:20;85;3;2335;GOLD;1253221071;20.7588837
16;7;12.05.2020 5:20;85;1;1460;GOLD;1253221071;20.7588837
16;11;12.05.2020 5:20;85;1;655;GOLD;1253221071;20.7588837
16;15;12.05.2020 5:20;85;1;245;GOLD;1253221071;20.7588837
16;20;12.05.2020 5:20;85;1;780;GOLD;1253221071;20.7588837
16;22;12.05.2020 5:20;85;1;1220;GOLD;1253221071;20.7588837
16;27;12.05.2020 5:20;85;1;1780;GOLD;1253221071;20.7588837
16;28;12.05.2020 5:20;85;1;2150;GOLD;1253221071;20.7588837
16;30;12.05.2020 5:20;85;2;2615;GOLD;1253221071;20.7588837
16;44;12.05.2020 5:20;85;1;925;GOLD;1253221071;20.7588837
16;55;12.05.2020 5:20;85;1;890;GOLD;1253221071;20.7588837
16;56;12.05.2020 5:20;85;1;680;GOLD;1253221071;20.7588837
16;65;12.05.2020 5:20;85;1;725;GOLD;1253221071;20.7588837
16;66;12.05.2020 5:20;85;2;1350;GOLD;1253221071;20.7588837
16;85;12.05.2020 5:20;85;1;1085;GOLD;1253221071;20.7588837
74;0;05.06.2020 7:43;98;1;418;GOLD;27768691925;25.8795361
74;1;05.06.2020 7:43;98;1;462;GOLD;27768691925;25.8795361
74;7;05.06.2020 7:43;98;2;756;GOLD;27768691925;25.8795361
74;9;05.06.2020 7:43;98;1;238;GOLD;27768691925;25.8795361
74;10;05.06.2020 7:43;98;1;388;GOLD;27768691925;25.8795361
74;11;05.06.2020 7:43;98;1;378;GOLD;27768691925;25.8795361
74;16;05.06.2020 7:43;98;2;792;GOLD;27768691925;25.8795361
74;17;05.06.2020 7:43;98;4;2364;GOLD;27768691925;25.8795361
74;18;05.06.2020 7:43;98;3;904;GOLD;27768691925;25.8795361
74;19;05.06.2020 7:43;98;1;244;GOLD;27768691925;25.8795361
74;20;05.06.2020 7:43;98;2;452;GOLD;27768691925;25.8795361
74;21;05.06.2020 7:43;98;3;984;GOLD;27768691925;25.8795361
74;22;05.06.2020 7:43;98;1;662;GOLD;27768691925;25.8795361
74;23;05.06.2020 7:43;98;2;797;GOLD;27768691925;25.8795361
74;25;05.06.2020 7:43;98;1;234;GOLD;27768691925;25.8795361
74;27;05.06.2020 7:43;98;1;483;GOLD;27768691925;25.8795361
74;28;05.06.2020 7:43;98;3;836;GOLD;27768691925;25.8795361
74;29;05.06.2020 7:43;98;1;248;GOLD;27768691925;25.8795361
74;30;05.06.2020 7:43;98;2;946;GOLD;27768691925;25.8795361
74;31;05.06.2020 7:43;98;2;944;GOLD;27768691925;25.8795361
74;32;05.06.2020 7:43;98;3;2410;GOLD;27768691925;25.8795361
74;33;05.06.2020 7:43;98;1;238;GOLD;27768691925;25.8795361
74;35;05.06.2020 7:43;98;1;368;GOLD;27768691925;25.8795361
74;36;05.06.2020 7:43;98;2;602;GOLD;27768691925;25.8795361
74;37;05.06.2020 7:43;98;3;1670;GOLD;27768691925;25.8795361
74;38;05.06.2020 7:43;98;1;446;GOLD;27768691925;25.8795361
74;39;05.06.2020 7:43;98;3;1541;GOLD;27768691925;25.8795361
74;40;05.06.2020 7:43;98;1;388;GOLD;27768691925;25.8795361
74;41;05.06.2020 7:43;98;1;561;GOLD;27768691925;25.8795361
74;43;05.06.2020 7:43;98;3;1147;GOLD;27768691925;25.8795361
74;44;05.06.2020 7:43;98;1;368;GOLD;27768691925;25.8795361
74;45;05.06.2020 7:43;98;2;1469;GOLD;27768691925;25.8795361
74;46;05.06.2020 7:43;98;4;2962;GOLD;27768691925;25.8795361
74;48;05.06.2020 7:43;98;2;974;GOLD;27768691925;25.8795361
74;49;05.06.2020 7:43;98;2;681;GOLD;27768691925;25.8795361
74;50;05.06.2020 7:43;98;1;388;GOLD;27768691925;25.8795361
74;51;05.06.2020 7:43;98;4;2610;GOLD;27768691925;25.8795361
74;52;05.06.2020 7:43;98;2;1300;GOLD;27768691925;25.8795361
74;53;05.06.2020 7:43;98;2;928;GOLD;27768691925;25.8795361
74;54;05.06.2020 7:43;98;1;482;GOLD;27768691925;25.8795361
74;55;05.06.2020 7:43;98;1;502;GOLD;27768691925;25.8795361
74;56;05.06.2020 7:43;98;2;1046;GOLD;27768691925;25.8795361
74;57;05.06.2020 7:43;98;1;828;GOLD;27768691925;25.8795361
74;59;05.06.2020 7:43;98;2;1284;GOLD;27768691925;25.8795361
74;60;05.06.2020 7:43;98;1;938;GOLD;27768691925;25.8795361
74;61;05.06.2020 7:43;98;2;1178;GOLD;27768691925;25.8795361
74;62;05.06.2020 7:43;98;4;1267;GOLD;27768691925;25.8795361
74;63;05.06.2020 7:43;98;1;672;GOLD;27768691925;25.8795361
74;64;05.06.2020 7:43;98;1;289;GOLD;27768691925;25.8795361
74;65;05.06.2020 7:43;98;1;339;GOLD;27768691925;25.8795361
74;66;05.06.2020 7:43;98;2;881;GOLD;27768691925;25.8795361
74;67;05.06.2020 7:43;98;3;2061;GOLD;27768691925;25.8795361
74;71;05.06.2020 7:43;98;1;1030;GOLD;27768691925;25.8795361
74;72;05.06.2020 7:43;98;1;687;GOLD;27768691925;25.8795361
74;74;05.06.2020 7:43;98;1;478;GOLD;27768691925;25.8795361
74;75;05.06.2020 7:43;98;1;539;GOLD;27768691925;25.8795361
74;77;05.06.2020 7:43;98;1;781;GOLD;27768691925;25.8795361
74;78;05.06.2020 7:43;98;1;214;GOLD;27768691925;25.8795361
74;79;05.06.2020 7:43;98;1;639;GOLD;27768691925;25.8795361
74;81;05.06.2020 7:43;98;3;1442;GOLD;27768691925;25.8795361
74;82;05.06.2020 7:43;98;2;975;GOLD;27768691925;25.8795361
74;84;05.06.2020 7:43;98;1;515;GOLD;27768691925;25.8795361
74;85;05.06.2020 7:43;98;1;204;GOLD;27768691925;25.8795361
74;86;05.06.2020 7:43;98;2;1332;GOLD;27768691925;25.8795361
74;87;05.06.2020 7:43;98;2;2114;GOLD;27768691925;25.8795361
74;88;05.06.2020 7:43;98;2;1237;GOLD;27768691925;25.8795361
74;89;05.06.2020 7:43;98;2;910;GOLD;27768691925;25.8795361
74;91;05.06.2020 7:43;98;2;612;GOLD;27768691925;25.8795361
74;92;05.06.2020 7:43;98;1;245;GOLD;27768691925;25.8795361
74;93;05.06.2020 7:43;98;1;886;GOLD;27768691925;25.8795361
74;94;05.06.2020 7:43;98;1;388;GOLD;27768691925;25.8795361
74;95;05.06.2020 7:43;98;1;398;GOLD;27768691925;25.8795361
74;96;05.06.2020 7:43;98;2;606;GOLD;27768691925;25.8795361
74;98;05.06.2020 7:43;98;1;1089;GOLD;27768691925;25.8795361
9;0;08.06.2021 5:23;88;1;1760;GOLD;2,12E+11;28.66666956
9;2;08.06.2021 5:23;88;1;1270;GOLD;2,12E+11;28.66666956
9;3;08.06.2021 5:23;88;1;1360;GOLD;2,12E+11;28.66666956
9;7;08.06.2021 5:23;88;1;3760;GOLD;2,12E+11;28.66666956
9;15;08.06.2021 5:23;88;1;3130;GOLD;2,12E+11;28.66666956
9;17;08.06.2021 5:23;88;1;1540;GOLD;2,12E+11;28.66666956
9;20;08.06.2021 5:23;88;1;1720;GOLD;2,12E+11;28.66666956
9;82;08.06.2021 5:23;88;1;2030;GOLD;2,12E+11;28.66666956
9;88;08.06.2021 5:23;88;1;1060;GOLD;2,12E+11;28.66666956
67;0;24.06.2021 14:16;95;2;2720;GOLD;1685598146;41.27924432
67;1;24.06.2021 14:16;95;1;540;GOLD;1685598146;41.27924432
67;2;24.06.2021 14:16;95;1;790;GOLD;1685598146;41.27924432
67;3;24.06.2021 14:16;95;1;995;GOLD;1685598146;41.27924432
67;4;24.06.2021 14:16;95;2;2445;GOLD;1685598146;41.27924432
67;5;24.06.2021 14:16;95;1;1535;GOLD;1685598146;41.27924432
67;6;24.06.2021 14:16;95;1;1770;GOLD;1685598146;41.27924432
67;7;24.06.2021 14:16;95;1;1545;GOLD;1685598146;41.27924432
67;8;24.06.2021 14:16;95;1;2300;GOLD;1685598146;41.27924432
67;9;24.06.2021 14:16;95;1;630;GOLD;1685598146;41.27924432
67;10;24.06.2021 14:16;95;1;335;GOLD;1685598146;41.27924432
67;11;24.06.2021 14:16;95;2;1360;GOLD;1685598146;41.27924432
67;13;24.06.2021 14:16;95;1;910;GOLD;1685598146;41.27924432
67;15;24.06.2021 14:16;95;1;635;GOLD;1685598146;41.27924432
67;16;24.06.2021 14:16;95;2;2125;GOLD;1685598146;41.27924432
67;21;24.06.2021 14:16;95;1;1605;GOLD;1685598146;41.27924432
67;22;24.06.2021 14:16;95;2;2210;GOLD;1685598146;41.27924432
67;23;24.06.2021 14:16;95;4;4475;GOLD;1685598146;41.27924432
67;29;24.06.2021 14:16;95;1;2110;GOLD;1685598146;41.27924432
67;32;24.06.2021 14:16;95;3;4005;GOLD;1685598146;41.27924432
67;34;24.06.2021 14:16;95;3;2450;GOLD;1685598146;41.27924432
67;36;24.06.2021 14:16;95;2;3295;GOLD;1685598146;41.27924432
67;38;24.06.2021 14:16;95;2;1630;GOLD;1685598146;41.27924432
67;39;24.06.2021 14:16;95;1;1120;GOLD;1685598146;41.27924432
67;41;24.06.2021 14:16;95;1;1360;GOLD;1685598146;41.27924432
67;42;24.06.2021 14:16;95;1;2595;GOLD;1685598146;41.27924432
67;43;24.06.2021 14:16;95;3;6300;GOLD;1685598146;41.27924432
67;44;24.06.2021 14:16;95;1;680;GOLD;1685598146;41.27924432
67;45;24.06.2021 14:16;95;2;2380;GOLD;1685598146;41.27924432
67;46;24.06.2021 14:16;95;2;1840;GOLD;1685598146;41.27924432
67;47;24.06.2021 14:16;95;1;770;GOLD;1685598146;41.27924432
67;48;24.06.2021 14:16;95;2;1375;GOLD;1685598146;41.27924432
67;53;24.06.2021 14:16;95;3;5005;GOLD;1685598146;41.27924432
67;55;24.06.2021 14:16;95;2;2210;GOLD;1685598146;41.27924432
67;56;24.06.2021 14:16;95;2;3705;GOLD;1685598146;41.27924432
67;59;24.06.2021 14:16;95;2;1785;GOLD;1685598146;41.27924432
67;60;24.06.2021 14:16;95;2;2165;GOLD;1685598146;41.27924432
67;61;24.06.2021 14:16;95;1;1325;GOLD;1685598146;41.27924432
67;62;24.06.2021 14:16;95;3;2190;GOLD;1685598146;41.27924432
67;64;24.06.2021 14:16;95;2;1690;GOLD;1685598146;41.27924432
67;65;24.06.2021 14:16;95;1;365;GOLD;1685598146;41.27924432
67;66;24.06.2021 14:16;95;1;205;GOLD;1685598146;41.27924432
67;67;24.06.2021 14:16;95;1;660;GOLD;1685598146;41.27924432
67;68;24.06.2021 14:16;95;2;2445;GOLD;1685598146;41.27924432
67;69;24.06.2021 14:16;95;2;1530;GOLD;1685598146;41.27924432
67;70;24.06.2021 14:16;95;2;2195;GOLD;1685598146;41.27924432
67;71;24.06.2021 14:16;95;1;605;GOLD;1685598146;41.27924432
67;72;24.06.2021 14:16;95;1;455;GOLD;1685598146;41.27924432
67;73;24.06.2021 14:16;95;1;690;GOLD;1685598146;41.27924432
67;74;24.06.2021 14:16;95;3;3575;GOLD;1685598146;41.27924432
67;75;24.06.2021 14:16;95;2;1100;GOLD;1685598146;41.27924432
67;76;24.06.2021 14:16;95;2;2080;GOLD;1685598146;41.27924432
67;78;24.06.2021 14:16;95;2;1645;GOLD;1685598146;41.27924432
67;79;24.06.2021 14:16;95;3;3745;GOLD;1685598146;41.27924432
67;80;24.06.2021 14:16;95;2;1890;GOLD;1685598146;41.27924432
67;82;24.06.2021 14:16;95;1;1150;GOLD;1685598146;41.27924432
67;83;24.06.2021 14:16;95;1;2370;GOLD;1685598146;41.27924432
67;84;24.06.2021 14:16;95;1;1425;GOLD;1685598146;41.27924432
67;85;24.06.2021 14:16;95;1;770;GOLD;1685598146;41.27924432
67;86;24.06.2021 14:16;95;2;1365;GOLD;1685598146;41.27924432
67;87;24.06.2021 14:16;95;1;1360;GOLD;1685598146;41.27924432
67;88;24.06.2021 14:16;95;1;1265;GOLD;1685598146;41.27924432
67;89;24.06.2021 14:16;95;2;2320;GOLD;1685598146;41.27924432
67;90;24.06.2021 14:16;95;1;1385;GOLD;1685598146;41.27924432
67;91;24.06.2021 14:16;95;1;1010;GOLD;1685598146;41.27924432
67;94;24.06.2021 14:16;95;1;940;GOLD;1685598146;41.27924432
67;95;24.06.2021 14:16;95;1;635;GOLD;1685598146;41.27924432
71;0;25.06.2021 12:19;97;4;2708;GOLD;27768691925;25.8795361
71;1;25.06.2021 12:19;97;1;338;GOLD;27768691925;25.8795361
71;3;25.06.2021 12:19;97;1;184;GOLD;27768691925;25.8795361
71;4;25.06.2021 12:19;97;2;1106;GOLD;27768691925;25.8795361
71;5;25.06.2021 12:19;97;4;2144;GOLD;27768691925;25.8795361
71;7;25.06.2021 12:19;97;2;378;GOLD;27768691925;25.8795361
71;8;25.06.2021 12:19;97;4;1548;GOLD;27768691925;25.8795361
71;9;25.06.2021 12:19;97;2;314;GOLD;27768691925;25.8795361
71;10;25.06.2021 12:19;97;1;568;GOLD;27768691925;25.8795361
71;11;25.06.2021 12:19;97;2;672;GOLD;27768691925;25.8795361
71;12;25.06.2021 12:19;97;2;499;GOLD;27768691925;25.8795361
71;13;25.06.2021 12:19;97;1;786;GOLD;27768691925;25.8795361
71;14;25.06.2021 12:19;97;3;860;GOLD;27768691925;25.8795361
71;15;25.06.2021 12:19;97;3;1053;GOLD;27768691925;25.8795361
71;16;25.06.2021 12:19;97;1;432;GOLD;27768691925;25.8795361
71;17;25.06.2021 12:19;97;5;1787;GOLD;27768691925;25.8795361
71;18;25.06.2021 12:19;97;4;2094;GOLD;27768691925;25.8795361
71;19;25.06.2021 12:19;97;1;1007;GOLD;27768691925;25.8795361
71;20;25.06.2021 12:19;97;1;368;GOLD;27768691925;25.8795361
71;21;25.06.2021 12:19;97;4;2228;GOLD;27768691925;25.8795361
71;22;25.06.2021 12:19;97;3;1233;GOLD;27768691925;25.8795361
71;23;25.06.2021 12:19;97;2;1789;GOLD;27768691925;25.8795361
71;24;25.06.2021 12:19;97;3;736;GOLD;27768691925;25.8795361
71;25;25.06.2021 12:19;97;1;776;GOLD;27768691925;25.8795361
71;26;25.06.2021 12:19;97;3;980;GOLD;27768691925;25.8795361
71;27;25.06.2021 12:19;97;2;910;GOLD;27768691925;25.8795361
71;29;25.06.2021 12:19;97;1;542;GOLD;27768691925;25.8795361
71;30;25.06.2021 12:19;97;1;608;GOLD;27768691925;25.8795361
71;35;25.06.2021 12:19;97;2;810;GOLD;27768691925;25.8795361
71;37;25.06.2021 12:19;97;5;1902;GOLD;27768691925;25.8795361
71;40;25.06.2021 12:19;97;1;294;GOLD;27768691925;25.8795361
71;41;25.06.2021 12:19;97;3;900;GOLD;27768691925;25.8795361
71;42;25.06.2021 12:19;97;1;394;GOLD;27768691925;25.8795361
71;43;25.06.2021 12:19;97;2;626;GOLD;27768691925;25.8795361
71;44;25.06.2021 12:19;97;1;836;GOLD;27768691925;25.8795361
71;45;25.06.2021 12:19;97;2;1403;GOLD;27768691925;25.8795361
71;48;25.06.2021 12:19;97;1;338;GOLD;27768691925;25.8795361
71;51;25.06.2021 12:19;97;1;516;GOLD;27768691925;25.8795361
71;54;25.06.2021 12:19;97;3;1502;GOLD;27768691925;25.8795361
71;55;25.06.2021 12:19;97;2;810;GOLD;27768691925;25.8795361
71;56;25.06.2021 12:19;97;1;558;GOLD;27768691925;25.8795361
71;57;25.06.2021 12:19;97;3;1897;GOLD;27768691925;25.8795361
71;58;25.06.2021 12:19;97;1;204;GOLD;27768691925;25.8795361
71;59;25.06.2021 12:19;97;1;295;GOLD;27768691925;25.8795361
71;60;25.06.2021 12:19;97;2;884;GOLD;27768691925;25.8795361
71;61;25.06.2021 12:19;97;1;258;GOLD;27768691925;25.8795361
71;62;25.06.2021 12:19;97;1;1016;GOLD;27768691925;25.8795361
71;63;25.06.2021 12:19;97;1;422;GOLD;27768691925;25.8795361
71;68;25.06.2021 12:19;97;1;214;GOLD;27768691925;25.8795361
71;72;25.06.2021 12:19;97;2;756;GOLD;27768691925;25.8795361
71;73;25.06.2021 12:19;97;3;1267;GOLD;27768691925;25.8795361
71;74;25.06.2021 12:19;97;1;408;GOLD;27768691925;25.8795361
71;75;25.06.2021 12:19;97;2;1278;GOLD;27768691925;25.8795361
71;76;25.06.2021 12:19;97;1;244;GOLD;27768691925;25.8795361
71;79;25.06.2021 12:19;97;4;1237;GOLD;27768691925;25.8795361
71;80;25.06.2021 12:19;97;1;1080;GOLD;27768691925;25.8795361
71;81;25.06.2021 12:19;97;1;476;GOLD;27768691925;25.8795361
71;82;25.06.2021 12:19;97;3;1312;GOLD;27768691925;25.8795361
71;84;25.06.2021 12:19;97;2;1901;GOLD;27768691925;25.8795361
71;85;25.06.2021 12:19;97;3;1618;GOLD;27768691925;25.8795361
71;86;25.06.2021 12:19;97;2;936;GOLD;27768691925;25.8795361
71;87;25.06.2021 12:19;97;1;214;GOLD;27768691925;25.8795361
71;88;25.06.2021 12:19;97;1;488;GOLD;27768691925;25.8795361
71;89;25.06.2021 12:19;97;2;746;GOLD;27768691925;25.8795361
71;90;25.06.2021 12:19;97;1;338;GOLD;27768691925;25.8795361
71;92;25.06.2021 12:19;97;1;697;GOLD;27768691925;25.8795361
71;93;25.06.2021 12:19;97;2;1421;GOLD;27768691925;25.8795361
71;94;25.06.2021 12:19;97;1;646;GOLD;27768691925;25.8795361
71;95;25.06.2021 12:19;97;1;552;GOLD;27768691925;25.8795361
71;96;25.06.2021 12:19;97;2;1010;GOLD;27768691925;25.8795361
71;97;25.06.2021 12:19;97;2;707;GOLD;27768691925;25.8795361
30;0;20.04.2021 6:44;69;2;644;GOLD;1,41E+11;22.01623918
30;1;20.04.2021 6:44;69;1;399;GOLD;1,41E+11;22.01623918
30;2;20.04.2021 6:44;69;4;1422;GOLD;1,41E+11;22.01623918
30;3;20.04.2021 6:44;69;1;398;GOLD;1,41E+11;22.01623918
30;4;20.04.2021 6:44;69;4;1961;GOLD;1,41E+11;22.01623918
30;5;20.04.2021 6:44;69;2;775;GOLD;1,41E+11;22.01623918
30;6;20.04.2021 6:44;69;1;418;GOLD;1,41E+11;22.01623918
30;7;20.04.2021 6:44;69;3;1560;GOLD;1,41E+11;22.01623918
30;8;20.04.2021 6:44;69;1;477;GOLD;1,41E+11;22.01623918
30;9;20.04.2021 6:44;69;2;897;GOLD;1,41E+11;22.01623918
30;10;20.04.2021 6:44;69;1;360;GOLD;1,41E+11;22.01623918
30;12;20.04.2021 6:44;69;5;2299;GOLD;1,41E+11;22.01623918
30;13;20.04.2021 6:44;69;3;967;GOLD;1,41E+11;22.01623918
30;15;20.04.2021 6:44;69;1;409;GOLD;1,41E+11;22.01623918
30;16;20.04.2021 6:44;69;3;1329;GOLD;1,41E+11;22.01623918
30;17;20.04.2021 6:44;69;3;1226;GOLD;1,41E+11;22.01623918
30;18;20.04.2021 6:44;69;4;2234;GOLD;1,41E+11;22.01623918
30;19;20.04.2021 6:44;69;3;1202;GOLD;1,41E+11;22.01623918
30;20;20.04.2021 6:44;69;1;404;GOLD;1,41E+11;22.01623918
30;21;20.04.2021 6:44;69;3;1298;GOLD;1,41E+11;22.01623918
30;23;20.04.2021 6:44;69;1;418;GOLD;1,41E+11;22.01623918
30;24;20.04.2021 6:44;69;3;1655;GOLD;1,41E+11;22.01623918
30;25;20.04.2021 6:44;69;6;2827;GOLD;1,41E+11;22.01623918
30;27;20.04.2021 6:44;69;2;821;GOLD;1,41E+11;22.01623918
30;29;20.04.2021 6:44;69;2;897;GOLD;1,41E+11;22.01623918
30;30;20.04.2021 6:44;69;3;1285;GOLD;1,41E+11;22.01623918
30;31;20.04.2021 6:44;69;1;349;GOLD;1,41E+11;22.01623918
30;32;20.04.2021 6:44;69;3;1016;GOLD;1,41E+11;22.01623918
30;40;20.04.2021 6:44;69;1;798;GOLD;1,41E+11;22.01623918
30;69;20.04.2021 6:44;69;1;449;GOLD;1,41E+11;22.01623918
97;0;21.05.2021 8:39;133;1;659;GOLD;1,30E+11;24.43102722
97;2;21.05.2021 8:39;133;1;736;GOLD;1,30E+11;24.43102722
97;3;21.05.2021 8:39;133;1;601;GOLD;1,30E+11;24.43102722
97;4;21.05.2021 8:39;133;3;2103;GOLD;1,30E+11;24.43102722
97;5;21.05.2021 8:39;133;3;1882;GOLD;1,30E+11;24.43102722
97;6;21.05.2021 8:39;133;3;1957;GOLD;1,30E+11;24.43102722
97;7;21.05.2021 8:39;133;2;2424;GOLD;1,30E+11;24.43102722
97;8;21.05.2021 8:39;133;1;2203;GOLD;1,30E+11;24.43102722
97;9;21.05.2021 8:39;133;1;761;GOLD;1,30E+11;24.43102722
97;10;21.05.2021 8:39;133;2;1785;GOLD;1,30E+11;24.43102722
97;11;21.05.2021 8:39;133;3;1662;GOLD;1,30E+11;24.43102722
97;12;21.05.2021 8:39;133;2;2680;GOLD;1,30E+11;24.43102722
97;13;21.05.2021 8:39;133;2;1207;GOLD;1,30E+11;24.43102722
97;14;21.05.2021 8:39;133;2;1951;GOLD;1,30E+11;24.43102722
97;17;21.05.2021 8:39;133;2;2380;GOLD;1,30E+11;24.43102722
97;18;21.05.2021 8:39;133;2;1190;GOLD;1,30E+11;24.43102722
97;19;21.05.2021 8:39;133;1;1161;GOLD;1,30E+11;24.43102722
97;20;21.05.2021 8:39;133;3;3553;GOLD;1,30E+11;24.43102722
97;23;21.05.2021 8:39;133;1;468;GOLD;1,30E+11;24.43102722
97;24;21.05.2021 8:39;133;1;1135;GOLD;1,30E+11;24.43102722
97;27;21.05.2021 8:39;133;3;3025;GOLD;1,30E+11;24.43102722
97;28;21.05.2021 8:39;133;3;2559;GOLD;1,30E+11;24.43102722
